StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
RIC,286587040,490670304.0,0.29607874,1.0885923,0.507,9.353,-0.0089300005,0.03359,0.033299997,-0.03205,967942016.0,3.1,0.003,66790000.0,52462000.0,-8640000.0,-0.028,45818000.0,0.144,251593504.0,96.158,0.69,0.824,23485000.0,-45747208.0,-0.11138618,1.035,0.655,0.92451614,0.8326087,147471,152847,319495008.0,241819359.0
S66,39740040,19019930.0,1.0167887,0.89939016,0.487,-15.194,-0.00892,-0.0438,-0.02626,-0.0108,39083872.0,0.428,0.147,4058689.0,-1251786.0,-348688.0,-0.004,26600928.0,0.196,5613962.0,12.616,7.576,0.328,-1018164.0,-4677618.0,-0.3586957,0.58,0.29,0.3167742,0.34445652,8806,2000,134712000.0,6867625.0
SFG,215602512,244857792.0,7.5400276,6.8461537,8.563,-14.906,-0.89328,-0.66323,-0.14838,-0.73362,28594392.0,0.014,0.091,-218091.0,-16426667.0,-25542668.0,-0.012,6466055.0,0.003,35742208.0,117.487,2.138,0.013,-17008402.0,-13641583.0,0.34848487,0.14,0.03,0.08758064,0.0905,741787,542246,2422500096.0,1152730406.0
SKN,36747700,32845816.0,86.43121,3.5714285,77.254,-14.062,0.0,-6.4050503,-0.16916001,-0.20754999,425167.0,0.002,-0.363,208897.0,-2335725.0,-1910234.0,-0.009,205947.0,0.001,500000.0,5.427,1.553,0.028,-1897968.0,-1727730.0,6.424456,0.125,0.009877,0.09058064,0.072449274,2800156,542668,367476992.0,287825945.0
TFL,45747388,41509548.0,0.72953033,1.1304348,0.662,-11.918,-0.14073,-0.08482,-0.07034,-0.27711,62708000.0,0.235,0.553,21631000.0,-3483000.0,-8825000.0,-0.033,1717000.0,0.006,7702000.0,24.587,1.0,0.115,-1225000.0,-1938250.0,0.03999996,0.14,0.08,0.11975806,0.10412869,218158,296566,351903008.0,137657617.0
TGR,735442304,1142818688.0,1.3151593,0.92234296,2.044,7.858,0.12359,0.19371,0.05211,0.09714,559203968.0,2.754,0.23,293178000.0,145436000.0,69111000.0,0.339,21860000.0,0.105,436945984.0,55.376,3.441,3.773,49852000.0,-112830872.0,-0.17730498,4.7,2.77,3.4075758,3.5837142,1025571,1051050,211334000.0,199839991.0
TRS,257601520,358498176.0,0.31390128,1.7961036,0.437,12.566,0.0013600001,0.01224,0.01939,0.00835,820644992.0,26.239,0.066,332932000.0,28529000.0,1120000.0,0.035,92489000.0,2.419,193722000.0,135.41,1.027,3.747,167380000.0,161947344.0,0.44731176,8.5,2.4,6.9109373,6.8567624,171934,107696,38276600.0,22781920.0
TWE,7250471936,8724643840.0,2.7072182,2.0015934,3.258,14.681,0.09738,0.19293,0.04851,0.0718,2678200064.0,3.72,-0.162,1109100000.0,594300032.0,260800000.0,0.362,449100000.0,0.623,1925600000.0,53.143,2.137,5.021,388800000.0,237837504.0,-0.19277108,13.12,7.87,9.361212,9.589357,3988646,4357736,721440000.0,718890230.0
UCW,22915230,35890356.0,0.90573716,2.0103092,1.419,10.0,-0.18133,0.12087,0.05282,-0.35345,25300088.0,0.219,-0.014,14199217.0,3588953.0,-4587546.0,-0.04,6633991.0,0.056,19609030.0,172.356,0.673,0.097,7784523.0,-1414353.0,-0.0930233,0.245,0.084,0.21274194,0.15141304,30877,7833,117514000.0,37447154.0
WHA,81835608,114661080.0,87.61842,5.189253,122.763,-5.51,0.0,-22.28908,-0.33532003,-2.41224,934000.0,0.005,-0.101,447000.0,-20811000.0,-46266000.0,-0.226,1118000.0,0.005,5796000.0,205.459,0.219,0.091,-7570000.0,-4545750.0,0.0890336,0.58,0.48667,0.53,0.53,0,0,244087008.0,147020884.0
WLD,31874998,40785020.0,0.36386985,0.53097343,0.466,3.155,0.0028,0.03683,0.013780001,0.00439,87600000.0,0.165,-0.179,27291000.0,12926000.0,259000.0,0.0,16796000.0,0.032,25706000.0,42.712,1.163,0.113,20606000.0,28361876.0,0.016949177,0.077,0.033,0.059387095,0.060152173,332588,588271,531249984.0,151353214.0
WNR,22536730,48681632.0,0.5870589,1.0828025,1.268,17.931,-0.02437,0.05842,0.02637,-0.050019998,38389216.0,0.354,0.222,16271298.0,2715014.0,-935492.0,-0.009,965613.0,0.007,27110484.0,129.862,0.871,0.157,-1071737.0,-3156804.0,-0.42372876,0.295,0.16,0.18548387,0.20315218,70337,69700,132569000.0,73932499.0
WOA,80849024,65932160.0,55.88749,14.433962,45.576,-30.775,-1.28305,-1.5058501,-0.30421,-0.52693003,1446639.0,0.02,17.862,271106.0,-2142420.0,-1856115.0,-0.026,4431985.0,0.049,515498.0,11.766,14.151,0.053,-1986225.0,-947266.0,5.375,1.85,0.09,0.89241934,0.93528986,317909,415590,105685000.0,48750702.0
WOW,51609862144,68282552320.0,0.81052005,5.879983,1.072,16.15,0.0183,0.05055,0.0645,0.123900004,63674998784.0,50.62,0.064,18570000000.0,4228000000.0,1164999936.0,0.922,2068000000.0,1.644,18659000320.0,206.588,0.616,6.949,4560999936.0,2049874944.0,-0.022955477,43.96,32.12,39.981876,38.81259,2085079,1846288,1265360000.0,1257224561.0
SGLLV,427963712,527868992.0,0.38957357,0.9457281,0.481,9.139,0.02407,0.032420002,0.02898,0.048010003,1098544000.0,18.463,-0.066,419153000.0,57762000.0,26443000.0,0.444,28164000.0,0.467,112671000.0,24.089,2.097,7.444,90444000.0,67354248.0,0.49152553,7.09,3.82,6.6995163,5.7341666,7419,5457,60790300.0,48319492.0
