StockCode,Market Cap (intraday)5:,Enterprise Value,Price/Sales (ttm):,Price/Book (mrq):,Enterprise Value/Revenue (ttm)3:,Enterprise Value/EBITDA (ttm)6:,Profit Margin (ttm):,Operating Margin (ttm):,Return on Assets (ttm):,Return on Equity (ttm):,Revenue (ttm):,Revenue Per Share (ttm):,Qtrly Revenue Growth (yoy):,Gross Profit (ttm):,EBITDA (ttm)6:,Net Income Avl to Common (ttm):,Diluted EPS (ttm):,Total Cash (mrq):,Total Cash Per Share (mrq):,Total Debt (mrq):,Total Debt/Equity (mrq):,Current Ratio (mrq):,Book Value Per Share (mrq):,Operating Cash Flow (ttm):,Levered Free Cash Flow (ttm):,52-Week Change3:,52-Week High (17/01/2017)3:,52-Week Low (08/12/2016)3:,50-Day Moving Average3:,200-Day Moving Average3:,Avg Vol (3 month)3:,Avg Vol (10 day)3:,Shares Outstanding5:,Float:
AON,17149872,14519215,536.0675000000,5.6666670000,453.8390000000,-6.3590000000,.0000000000,-89.7597200000,-.6461500000,-.9534600000,31992,.0000000000,-.9240000000,31992,-2283077,-1596280,-.0060000000,2597104,.0080000000,0,,8.4530000000,.0090000000,-2238399,-1904636,1.0400000000,.0620000000,.0110000000,.0515483880,.0371739120,274046,400353,336272000,188077125
AOP,84765240,69766720,689.4005000000,2.7391303000,567.4170000000,,35.9361100000,-4.7044900000,-.0147400000,-.0323700000,122955,.0010000000,,,,-770527,.0190000000,15080679,.0560000000,82289,.2660000000,26.0510000000,.1150000000,-865610,-10484115,.3125000000,.4300000000,.1350000000,.3053226000,.3283695600,179079,138017,269096000,142241238
AOU,66478096,45591160,,4.9056600000,,-83.1550000000,.0000000000,.0000000000,-.0445400000,-.0721000000,,,,,-548269,-542802,-.0040000000,3445147,.0180000000,0,,16.1950000000,.0530000000,-280927,-1491959,3.0000000000,.3200000000,.0240000000,.1857258100,.1275108800,3074884,4353133,255684992,170427577
APC,88095032,74665408,539.2033000000,6.9565215000,457.0050000000,-101.7830000000,.0000000000,-4.7254400000,-.0435300020,-.0905200000,163380,.0000000000,,-23397,-733571,-775551,-.0020000000,3379177,.0070000000,194895,1.7530000000,1.6770000000,.0230000000,369870,-4311847,.6842105400,.1800000000,.0480000000,.1481451700,.1280616000,794404,833607,550593984,297852906
APG,6331320,6656511,3.9882330000,2.0000000000,4.1930000000,18.0790000000,-.1458199900,.2152199900,.0719900000,-.1161000000,1587500,.0000000000,,1587500,368200,-231493,.0000000000,166696,.0000000000,343481,18.2880000000,.5730000000,.0010000000,305029,-9166,.3333333700,.0030000000,.0010000000,.0018548388,.0017644928,299611,1120405,3165659904,1952244221
SNG,52219652,26047906,274840.2800000000,22.2413790000,137094.2500000000,,.0000000000,-1280.7000000000,,,190,,,190,,-248524,,342924,.0080000000,1885,.2250000000,,.0290000000,-331594,,.4333332800,.8600000000,.3450000000,.7033871000,.5987974400,333821,137893,80960704,22485018
PAM,20161600,12405299,,2.0779220000,,,.0000000000,.0000000000,,,,,,,,-1003054,-.0130000000,112780,.0010000000,67933,1.1330000000,.5640000000,.0770000000,-422187,,-.2000000500,.2450000000,.0980000000,.1488709700,.1511538500,304201,455580,126010000,4829100
CLE,36001260,18588530,110.8037950000,,57.2110000000,-14.9770000000,.0000000000,-5.8457003000,-.1670200000,,324910,.0000000000,.5560000000,324910,-1241112,-1534482,-.0010000000,238222,.0000000000,2476416,,.0800000000,-.0010000000,-2057789,-2986745,,.0100000000,.0090000000,,,,,4000140032,1440228343
MEG,12155016,4754541,,7.3913045000,,,.0000000000,.0000000000,,,,,,,,-2099775,-.1520000000,430459,.0140000000,0,,13.7650000000,.0230000000,-842414,,-.3333333000,.2850000000,.1500000000,.1917741900,.1941538500,190206,227484,71500096,16801537
ANX,13449889,4370759,368.7325700000,1.7777778000,119.8260000000,-2.8490000000,53.9418500000,-42.3278600000,-.2244499900,.4780300300,36476,.0000000000,,36476,-1533993,1967583,.0090000000,5749556,.0270000000,0,,27.8820000000,.0270000000,-1440279,-874188,,.0510000000,.0480000000,,,,,280206016,120984158
COD,24799988,5611818,,1.6860464000,,-1.8520000000,.0000000000,.0000000000,-.4812200000,-1.0893600000,,,,,-3030264,-3937764,-.1180000000,4192295,.1250000000,99654,1.7270000000,8.2080000000,.1720000000,-3821508,-1928678,-.3409091200,.5100000000,.2400000000,.3117742000,.3344531400,174442,240617,85517200,15653961
DEX,26811812,12856458,,4.7619047000,,-32.6800000000,.0000000000,.0000000000,-.1293800000,-.2332799900,,,,,-393406,-430524,-.0130000000,,,,,4.8710000000,.0630000000,-166334,-809320,.1320755500,.5100000000,.2550000000,.3398387000,.3514090800,584329,203058,89372704,12764320
NMR,26439434,17050000,,,,,.0000000000,.0000000000,-3.2454100000,,,,,,,-460566,-.0080000000,,,,,.4060000000,.0000000000,-726385,-320660,.5499999500,.6400000000,.1900000000,.4006451700,.3734000000,621164,120517,85288496,19892400
MHK,9780233,2709950,1489.5269000000,9.8571430000,412.7250000000,,.0000000000,-139.9972500000,-1.8956800000,-3.5260400000,6566,.0010000000,,,,-912240,-.0760000000,,,,,1.9600000000,.0210000000,-337391,9072,-.2019230700,.3200000000,.2050000000,.2421774100,.2438020900,926252,618544,47247500,7537579
CPN,39005500,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,.3152173800,.7950000000,.4300000000,.6067742000,.6012500000,538918,253871,64471900,
PRS,,15902340,,3.1578948000,,-38.2270000000,.0000000000,.0000000000,-.0502000000,-.0857199950,,,,,-416002,-429657,-.0080000000,57198,.0010000000,0,,.1400000000,.0570000000,-124275,-705846,-.1818181300,.2500000000,.1800000000,.2036290300,.2076351300,345830,208315,,53833294
AUN,21601676,9401372,,7.8124995000,,-9.7100000000,.0000000000,.0000000000,-.5583800000,,,,,,-968256,-1150716,-.0530000000,,,,,.4690000000,.0320000000,-609452,-711738,-.1666666900,.3700000000,.2250000000,.2648387000,.2702941300,521637,373315,86406704,26567526
WSR,12096984,13117371,,24.0000000000,,,.0000000000,.0000000000,,,,,,,,-285073,,,,,,1.7290000000,.0100000000,-236668,,.0212765930,.2750000000,.2100000000,.2387500000,.2387500000,340828,166571,50404100,37884062
CTT,228742816,,10.0077910000,,,,.0670300000,.0744100000,.1671200000,2.0224200000,22856476,,,6414785,2066403,1532135,,,,,,.8670000000,,5518931,3519242,.2000000500,.7400000000,.4500000000,.5666666600,.5666666600,1662006,732793,381238016,
MVL,21363048,25851794,47.4625780000,,57.4350000000,-4.7150000000,.0000000000,-12.3033900000,-.5668000000,,450103,.0040000000,.7090000000,,-5482574,-7486841,-.0720000000,304633,.0010000000,8783377,,.0480000000,-.0350000000,-5346710,-4557836,,.0470000000,.0420000000,,,,,508644000,262064193
NPM,14004480,12493698,33.2757070000,3.0000000000,29.6860000000,-7.1060000000,.0000000000,-6.9145503000,-.2425200000,-1.6023599000,420862,.0000000000,32.5560000000,-74582,-1758146,-9987762,-.0040000000,635941,.0000000000,182374,8.4940000000,.6410000000,.0010000000,-395216,-1213026,,.0030000000,.0030000000,,,,,4668160000,2626007498
SSR,5050334720,5200409600,7.6524510000,1.4836756000,7.8800000000,21.5210000000,.0968700050,.2058100000,.0250800000,.0254000000,659963008,5.2000000000,.5250000000,277040000,241648000,63933000,.4980000000,747417024,3.4060000000,528990016,13.9040000000,5.3720000000,15.1920000000,171503008,-54744376,-.2672301500,33.5200000000,21.0200000000,24.4893550000,25.7178500000,24874,4391,219471008,218619853
STK,16424928,12550175,409.3746000000,1.8571429000,312.8000000000,-17.9310000000,.0000000000,-17.5772600000,-.0673899950,-.1109300000,40122,.0000000000,.5320000000,,-699919,-693018,-.0020000000,529167,.0020000000,0,,1.3320000000,.0210000000,-469623,-1264811,,.0390000000,.0360000000,,,,,421152000,248215722
TEM,8969103,7669624,187.9763300000,4.1250000000,160.7420000000,-8.2220000000,.0000000000,-35.3494600000,-.9100200000,-1.5924201000,47714,.0000000000,-.6190000000,47714,-932867,-1652831,-.0130000000,106008,.0000000000,0,,2.1410000000,.0080000000,-1108401,-1123645,,.0330000000,.0320000000,,,,,271791008,152812013
M24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OZM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPM,,2319777,,6.6279070000,,,.0000000000,.0000000000,,,,,,,,,,387723,.0410000000,0,,,.0430000000,,,.1399999900,.3400000000,.2350000000,.2745238000,.2745238000,942717,1405345,,
TRN,22690400,11384450,3561.5132000000,66.6666640000,1786.9170000000,,.0000000000,-12.8595200000,-.2032100000,-1.0867100000,6371,.0000000000,,6371,,-81928,-.0010000000,,,,,1.4620000000,.0030000000,-96705,-65983,-.3220338800,.3450000000,.2000000000,.2443749900,.2443749900,869242,554897,113452000,29443603
AGC,17996400,,,,,,.0000000000,.0000000000,,,,,,,,,,,,,,,,,,-.1219511600,.2350000000,.1750000000,.1971428500,.1971428500,2224658,1272364,99980000,
PVW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQD,12869326,10194755,25.0994680000,1.9000000000,19.8830000000,-17.9350000000,-1.9207400000,-3.5787702000,-.1493200000,-.1587800100,512733,.0010000000,,512733,-568420,-984829,-.0020000000,2719202,.0040000000,44636,.6660000000,2.3470000000,.0100000000,-397701,-5953428,.7272726000,.0370000000,.0080000000,.0179516130,.0244094200,1699788,2190903,677332992,397946497
AQG,2771345408,,,,,,,,,,,,,289793000,,,,,,,,,,,,,11.4000000000,4.2000000000,9.4000000000,9.5096740000,191639,0,,
AQI,31384032,24521384,111.0581400000,6.0000000000,86.7730000000,-17.1050000000,.0000000000,-5.3705297000,-.3338399800,-.6176700000,282591,.0010000000,-.3890000000,282591,-1433616,-1631079,-.0080000000,2431923,.0090000000,0,,11.0780000000,.0160000000,-1203019,-1240837,.8113208000,.2200000000,.0290000000,.1145806460,.1370000000,636654,1050131,326916992,164291636
AQX,34929920,31866842,395.0365300000,2.0000000000,360.3950000000,-22.8510000000,.0000000000,-15.8886900000,-.0706300000,-.1309900000,88422,.0000000000,68.5770000000,88422,-1394529,-1571666,-.0020000000,2945367,.0030000000,48791,.3320000000,7.0630000000,.0160000000,-1286853,-3259538,.2307692800,.0630000000,.0100000000,.0299354850,.0349746400,2200573,3322474,1091559936,731274766
ARD,49883320,43938268,4436.0444000000,56.9999960000,3907.3600000000,-20.4590000000,.0000000000,-194.9226400000,-.7418200000,-32.7927200000,11245,.0000000000,,,-2147675,-2185012,-.0040000000,1956724,.0020000000,40477,7.9270000000,1.0430000000,.0010000000,-1716298,-850710,2.5624998000,.0710000000,.0090000000,.0534838700,.0522463770,3172362,4284570,875145984,662090933
ARE,32041568,20458564,472.5616000000,5.4999995000,301.7310000000,-11.8350000000,.0000000000,-27.4337220000,-.2304599900,-.4304500000,67804,.0000000000,-.9240000000,,-1728633,-1802312,-.0010000000,1175023,.0010000000,0,,1.5270000000,.0020000000,-1474457,-1332295,1.2000000000,.0160000000,.0020000000,.0096290330,.0079927540,20716268,21593150,2912869888,1675835965
ARL,64473856,49351500,262.2967500000,1.8100357000,200.7750000000,-48.1140000000,.0000000000,-13.6976290000,-.0586300000,-.0590600000,245805,.0020000000,-.2620000000,,-1025713,-2077527,-.0180000000,10006059,.0850000000,120838,.3690000000,14.0740000000,.2790000000,-91007,-3567732,.0520833730,.6250000000,.1700000000,.4625806500,.4903260800,194063,269083,127671000,85774770
ARM,4638480,,,,,,,,,,,,,36476,,,,,,,,,,,,,.0880000000,.0055550000,.0356388580,.0269215500,3662621,22731113,,
ARN,14603776,12399821,,1.9819820000,,-17.0450000000,.0000000000,.0000000000,-.1705600000,-.3457500000,,,,,-727490,-1863640,-.0400000000,2203956,.0330000000,0,,5.5410000000,.1110000000,-1074680,-621390,.5714285400,.3050000000,.0650000000,.1798387000,.1309782600,1002456,653465,66380800,44186382
ARO,11982761,8688017,42341.9100000000,4.0000000000,30699.7050000000,-24.4050000000,.0000000000,-1292.2544000000,-.0585400000,-.5127300000,283,.0000000000,-1.0000000000,283,-355999,-700581,-.0010000000,27222,.0000000000,2863591,282.1300000000,.2380000000,.0010000000,-197757,-1283246,1.0000000000,.0230000000,.0020000000,.0047419355,.0047717392,8971439,2645602,2995689984,1085553784
ARS,31978524,,,,,,,,,,,,,,,,,,,,,,,,,,.0520000000,.0110000000,.0490000000,.0476860480,60402,0,,
ARU,256916016,234565536,399.3223600000,2.0000000000,364.5830000000,-46.6340000000,.0000000000,-7.8856000000,-.0267100000,-.0412799980,643380,.0010000000,,,-5029925,-4810958,-.0050000000,22771112,.0190000000,421215,.3280000000,8.4360000000,.1100000000,-4581715,-9253344,1.9333332000,.3000000000,.0460000000,.1716129000,.1056231860,4820372,11251937,1167800064,962113269
ARV,136411200,127539768,723.6438000000,2.3076923000,676.5820000000,-22.9260000000,.0000000000,-78.9993300000,-.1563600000,-.2296900000,188506,.0000000000,,22808,-5563178,-12273340,-.0140000000,6998689,.0060000000,157495,.2950000000,3.7210000000,.0520000000,-2085821,-848875,3.1379309000,.1750000000,.0150000000,.1270967700,.1134855100,2606453,1713556,1136760064,871874870
ASN,86948000,78493560,1685.9536000000,33.3333320000,1522.0190000000,-22.7070000000,.0000000000,-68.1918100000,-.5171799700,-1.7033900000,51572,.0000000000,3.8400000000,-327380,-3456808,-3596915,-.0060000000,568250,.0010000000,716703,42.5070000000,.3070000000,.0030000000,-2921586,-2768530,1.8571429000,.1500000000,.0140000000,.0540000000,.0328043480,13386655,32403286,869480000,436233390
ASQ,24655448,16451155,207.2931500000,3.6800000000,138.3150000000,-17.7310000000,.0000000000,-7.9065200000,-.0993900000,-.1449400000,118940,.0010000000,.0120000000,118940,-927817,-840652,-.0040000000,3275700,.0150000000,0,,35.0240000000,.0250000000,-882362,-588395,1.0909090000,.1300000000,.0300000000,.0909032200,.0776376800,418946,546463,267994000,127032369
ATC,73329360,49515524,80.1339340000,.7215189300,54.1100000000,-25.1020000000,.0000000000,-2.1804100000,-.0170800000,-.0533400030,915085,.0010000000,,915085,-1972587,-3519384,-.0040000000,833053,.0010000000,0,,.1370000000,.0790000000,-2541064,-7454288,-.4300000000,.1050000000,.0230000000,.0439838700,.0450441000,6338205,41990678,1286480000,581844075
ATM,4807459840,240307648,,,,,.0148100000,.0000000000,.0235999990,.0199700000,,,-.1300000000,4445033746000,,,,,,,46.5790000000,1.9420000000,,,,.0000000000,1.0100000000,.9000000000,1.0000000000,.9981884400,0,0,1303650,84083646
ATR,25720170,41254612,3.0510144000,.2745098000,4.8940000000,-12.8970000000,-.7464700300,-.5644700000,-.0231200010,-.0648700000,8430039,.0690000000,-.1110000000,171455,-3198797,-6292820,-.0510000000,576938,.0050000000,16110794,17.1890000000,.7380000000,.7650000000,-1352305,-7151844,.1052631140,.2300000000,.1600000000,.2022580700,.2079710000,736,3148,122477000,7470042
ATU,145162256,118456816,-10574.1740000000,5.5555553000,-8628.8470000000,-5.7980000000,.0000000000,1647.5240000000,-.4845200000,-.8514100000,-13728,.0000000000,-.8530000000,,-20432236,-23027070,-.0470000000,17763542,.0330000000,0,,5.6000000000,.0450000000,-18315712,-9304371,-.2647059000,.3600000000,.1100000000,.2793548400,.2761232000,440578,875250,580649024,353497278
AUC,62416800,61520904,102155.1600000000,1.2307692000,100688.8800000000,-53.7550000000,.0000000000,-2974.4110000000,-.0259100010,-.0433500000,611,.0000000000,-.6220000000,611,-1144472,-1823335,-.0020000000,1067802,.0010000000,171929,.3960000000,2.5630000000,.0390000000,-866600,-2877169,2.0000000000,.0630000000,.0070000000,.0466451600,.0450144930,2855697,3700121,1300349952,892325862
AUL,9662383,10564910,1.5422552000,,1.6860000000,-8.6480000000,-.2404700000,-.2055500000,-.4864699800,,6265100,.1850000000,.3760000000,-83832,-1221681,-1506558,-.0440000000,270661,.0080000000,1637045,,.3920000000,-.0170000000,-1851371,-1540382,.1632652300,.3050000000,.1650000000,.2850000000,.2850000000,104310,104310,33903100,16297475
AUQ,11392687,3683415,17.7221000000,.4722222700,5.7300000000,-124.9630000000,.4262000000,-.0607499960,-.0010000000,-.0006700000,642852,.0010000000,1.3160000000,642852,-29476,273985,.0000000000,7683277,.0120000000,684411,2.9950000000,27.1250000000,.0360000000,-2116177,-5360366,.0000000000,.0290000000,.0110000000,.0189677420,.0163043480,501399,44262,670158016,252030820
AUR,39083332,32731918,1452.5880000000,1.6734694000,1216.5290000000,-55.5560000000,.0000000000,-22.6948300000,-.0187400000,-.0210600000,26906,.0000000000,-.7290000000,,-589171,-422531,-.0010000000,779952,.0020000000,0,,4.1820000000,.0490000000,-452921,-1346405,3.1000004000,.1400000000,.0110000000,.0818387100,.0950579700,577757,360984,476625984,241130164
AUT,195897504,191050944,19589.7500000000,31.2499980000,19105.0940000000,-25.9630000000,.0000000000,-756.9679600000,-1.2618699000,-2.2767200000,10000,.0000000000,,,-7358577,-7653203,-.0070000000,4846429,.0030000000,0,,9.8530000000,.0040000000,-761355,1541614,4.9523810000,.2350000000,.0130000000,.1100645140,.1389058000,2820199,1901188,1567180032,1128165101
AUZ,106959152,104278256,,2.7000000000,,-32.3380000000,.0000000000,.0000000000,-.0555800000,-.0994100000,,,,,-3224667,-3523000,-.0010000000,3242000,.0010000000,561000,1.5140000000,6.8040000000,.0100000000,-1801000,-6680000,.8000001000,.0400000000,.0060000000,.0215000000,.0178768110,19039214,43512684,3961449984,3417268935
AVL,84974640,69057584,643.2112400000,2.6363635000,522.7280000000,-25.9580000000,.0000000000,-20.4639400000,-.0588199980,-.0981600000,132110,.0000000000,-.1970000000,132110,-2660407,-2713630,-.0010000000,5541703,.0020000000,175927,.5990000000,7.6400000000,.0110000000,-3011601,-6370029,1.4166665000,.0360000000,.0070000000,.0186129030,.0138115940,14358761,39389485,2930160128,2207140288
AVW,8250240,6465992,1375.0400000000,3.0000000000,1077.6650000000,-17.3910000000,.0000000000,-136.1941700000,-.3678300000,-.6889199600,6000,.0000000000,.8990000000,,-371792,-792321,-.0010000000,747008,.0010000000,3645,.3210000000,2.3460000000,.0020000000,-586558,-286121,3.0000000000,.0140000000,.0010000000,.0073387097,.0077500000,6163679,9517235,1375040000,712236250
AVZ,534681472,522686912,2460.8400000000,6.3793106000,2405.6360000000,-126.6550000000,.0000000000,-20.7385400000,-.0304100000,-.0618600000,217276,.0000000000,,,-4126845,-5134821,-.0020000000,14249596,.0050000000,124232,.1320000000,29.0130000000,.0290000000,-1816284,-11931154,2.2456140000,.2300000000,.0430000000,.1639032200,.0925942100,15632893,17402993,2890170112,2023991361
AWC,4918347776,4956915200,12295.8690000000,3.0540540000,12392.2880000000,,234.0000000000,-31.5000000000,-.0041900000,.0528700000,400000,.0000000000,-.9550000000,2500000,,93600000,.0320000000,32600000,.0110000000,110000000,6.8910000000,34.2000000000,.5550000000,235100000,-9567000,-.2004716400,2.2400000000,1.2950000000,1.8210938000,1.6355935000,12274189,12056968,2901680128,2332379479
AWV,34394160,33816696,,1.5000000000,,4.0050000000,.0000000000,.0000000000,.0757700000,.1687700200,,,,,8444257,2770866,.0040000000,3402564,.0020000000,2825000,14.2460000000,.8130000000,.0160000000,-1872883,-2894614,1.6666667000,.0420000000,.0040000000,.0266129040,.0296521750,824909,1837088,1433090048,544217522
AX8,8626640,7694611,129.0891400000,1.3095238000,115.1420000000,-8.8240000000,.0000000000,-21.6340080000,-.2314699900,-.3993500200,66827,.0010000000,.4520000000,66827,-871991,-1505847,-.0270000000,183987,.0010000000,0,,1.1440000000,.0420000000,-673317,-271310,.5277778000,.1400000000,.0137500000,.0597419370,.0680797100,557493,385402,156848000,79573838
AXE,167727056,159029664,692.5118400000,6.8348627000,656.6020000000,-63.4700000000,.0000000000,-11.8817610000,-.0824300000,-.1325700000,242201,.0010000000,.9250000000,242201,-2505605,-2803152,-.0140000000,8114682,.0360000000,0,,14.8540000000,.1090000000,-1501575,-273384,2.3111112000,.9800000000,.1200000000,.5922580400,.5159420400,679320,1952570,225136992,187058077
AYM,18425800,19323674,589.3427000000,4.9999995000,618.0610000000,,.0000000000,-3.0311900000,-.0156600000,-.0443599970,31265,.0000000000,.8790000000,,,-137756,.0000000000,30381,.0000000000,928280,30.5670000000,.9480000000,.0020000000,-342605,-555072,1.4999998000,.0600000000,.0010000000,.0083870970,.0072681160,600755,5169879,1842579968,715067470
AYR,23338058,,,,,,,,,,,,,,,,,,,,,,,,,,.1350000000,.0010000000,.1037714260,.0549361700,2531299,1502377,,
AZI,21664200,19505378,,,,-5.1060000000,.0000000000,.0000000000,-.7569600000,-3.0261100000,,,,,-3819942,-3761334,-.0020000000,2261264,.0010000000,102446,49.5430000000,.8370000000,.0000000000,-3524913,31295,-.2500000000,.0080000000,.0020000000,.0057903226,.0057355072,5248761,10243048,3610700032,2483619428
AZS,150962144,119895880,295.5394600000,12.2500010000,234.7210000000,-20.3820000000,.0000000000,-11.6106000000,-.4527700000,-.8896700000,510802,.0030000000,10.1080000000,-135310,-5882453,-5671296,-.0370000000,849549,.0040000000,2071050,31.9000000000,1.8630000000,.0400000000,-4883912,-3509733,2.5000000000,1.0200000000,.0480000000,.5625806500,.4059782600,2704573,2739207,308086016,127797778
AZY,104833672,97168976,168.1897400000,2.9999998000,155.8930000000,-54.3740000000,-2.9861600000,-2.9861600000,-.0340500000,-.0591000000,623306,.0000000000,.7750000000,623306,-1787041,-1861294,-.0010000000,7036790,.0030000000,590520,1.8120000000,3.0640000000,.0140000000,-960740,-3800870,2.5000000000,.0620000000,.0100000000,.0448387100,.0464782600,3446494,3113350,2496039936,1679677203
B2Y,11169350,36835360,.1047889600,,.3460000000,-1.4030000000,-.3228400000,-.3019400000,-.2920600000,-2.8929000000,106589000,.2850000000,2.9890000000,-18266000,-26255000,-34411000,-.0920000000,264000,.0010000000,25930000,,.3440000000,.0000000000,-31262000,-37637876,.0000000000,.0380000000,.0290000000,.0290000000,.0290000000,0,0,385150016,93079289
BAR,15584984,15245198,192.2268500000,1.0952381000,188.0360000000,-22.2800000000,.0000000000,-10.4774300000,-.0414600000,-.0633500000,81076,.0000000000,.8820000000,,-684255,-785903,-.0010000000,383704,.0010000000,112916,.8980000000,2.0890000000,.0210000000,-555940,-1909439,.1499999800,.0430000000,.0100000000,.0256129040,.0272681150,2968628,1075921,677608000,456568017
BAT,59196828,34248980,898.5826400000,4.1428570000,519.8850000000,-21.4180000000,.0000000000,-288.2877000000,-.6082400000,-.9565400000,65878,.0000000000,,15878,-1599110,-17959646,-.0140000000,3975673,.0030000000,0,,14.9960000000,.0070000000,-3593106,2178204,3.1428570000,.0400000000,.0040000000,.0227741930,.0179202900,9304663,50531666,2041270016,1013322421
BBX,136729216,132688616,574492.5000000000,105.0000000000,557515.2000000000,-51.0180000000,.0000000000,-11470.9200000000,-.5667800300,-1.9137199000,238,.0000000000,,238,-2600807,-2932995,-.0070000000,152109,.0000000000,1074115,98.6970000000,.1990000000,.0030000000,-832818,-1355133,1.7391303000,.7100000000,.0850000000,.2930645000,.3163405700,300599,412674,434060992,330780201
BC8,82753504,62755316,1052.2278000000,5.4744530000,797.9470000000,-44.5130000000,.0000000000,-18.1337500000,-.0872900040,-.1475200000,78646,.0010000000,2.0260000000,,-1409834,-1397501,-.0170000000,2868148,.0330000000,0,,2.9390000000,.1370000000,-754645,-5060520,1.0547945000,1.0000000000,.2000000000,.7179032000,.7583333000,109346,142256,110338000,54649471
BCB,45060576,33242296,372.8945300000,3.6923077000,275.0930000000,,.0000000000,-17.0292300000,-.1203700000,-.2067300100,120840,.0000000000,2.9590000000,120840,,-2057812,-.0030000000,2394319,.0030000000,0,,2.1220000000,.0130000000,-1632870,-4167820,-.1428571300,.0650000000,.0270000000,.0458387100,.0515652200,594667,739966,938761984,335296009
BCI,176526224,76356032,2.2987280000,1.1302681000,.9940000000,-36.4470000000,.0049100000,-.1333700000,-.0480400000,.0036300002,76793000,.1930000000,.0810000000,20562000,-2095000,377000,.0010000000,42100000,.1060000000,772000,.7410000000,3.0420000000,.2610000000,4383000,1417625,.7878786300,.3100000000,.0990000000,.2964516000,.2492028900,465308,261444,598393984,210849886
BCK,219142448,408286208,,5.4999995000,,,.0000000000,.0000000000,-.0173200000,-.0340599980,,,,,,,.0020000000,,,,6.1260000000,16.0580000000,.0080000000,,,.4666667000,.0800000000,.0140000000,.0544516150,.0307246370,177930,262250,9279229952,3859789397
BCN,103436280,105625048,2.4170930000,3.6000000000,2.4680000000,8.7050000000,.2549200000,.2665099800,.1837599900,.6347200000,42793668,.0150000000,275.9530000000,13826914,12133356,10908843,.0030000000,15427808,.0050000000,18000000,63.3960000000,6.1490000000,.0100000000,7017737,-2527798,.1249998800,.0460000000,.0220000000,.0371935480,.0372826100,2640001,5115349,2873230080,1843329342
BDC,144018272,133521984,247.8006600000,27.6666660000,229.7410000000,-10.3070000000,.0000000000,-22.4306900000,-.7627100300,-7.7110900000,581186,.0000000000,6.1990000000,581186,-12954815,-12853667,-.0100000000,11853257,.0070000000,1709927,42.3790000000,4.6540000000,.0030000000,-9046809,-2204346,.0375000240,.1050000000,.0440000000,.0844193550,.0801195650,2977187,3088060,1735160064,1421750010
BDG,12268936,12360532,,3.2857141000,,,.0000000000,.0000000000,-.3742200000,-.6453800000,,,,,,,-.0340000000,,,,,8.4480000000,.0280000000,,,.0574712750,.1500000000,.0500000000,.1030000000,.0985072500,216393,371734,133358000,91234164
BDI,6268770,6254268,,,,,.0000000000,.0000000000,-.6349100000,-1.9153300000,,,,,,-890467,.0000000000,12049,.0000000000,0,,.0800000000,.0000000000,-708654,-201942,.0000000000,.0010000000,.0010000000,.0010000000,.0010000000,0,0,6268769792,3748662642
BEM,8724012,7090382,99.4314040000,4.8333330000,80.8120000000,-3.1770000000,.0000000000,-26.9728720000,-.6601900000,-1.1725299000,87739,.0010000000,.0610000000,87739,-2231782,-2240525,-.0210000000,1133917,.0080000000,0,,3.6090000000,.0120000000,-1812450,-1039269,.4500000500,.0820000000,.0210000000,.0485806470,.0458224640,469407,3201449,150414000,77539549
BGL,851198016,810657472,16369.1920000000,7.1428570000,15589.5670000000,-154.9720000000,.0000000000,-108.4615400000,-.0425799970,-.0777100000,52000,.0000000000,16.3330000000,,-5231000,-5687000,-.0100000000,29240000,.0350000000,0,,3.4090000000,.1400000000,-3703000,-34046000,1.1276596000,1.4900000000,.2850000000,1.1251613000,1.1503623000,5206507,3045110,851198016,704018860
BHP,220323004416,239784984576,5.1320260000,4.5959067000,5.5850000000,11.6370000000,.1853199900,.3528700000,.0920800050,.1678900000,42930999296,8.4890000000,-.1240000000,34118001000,20604999680,7955999744,1.5700000000,13464999936,2.6620000000,28626999296,54.7930000000,1.4480000000,9.4780000000,15706000384,6274499072,.1388235100,47.5450000000,24.0500000000,44.5621220000,39.1845700000,6232348,6735092,2945850112,5016722739
